Date,Time,Label,Temperature_F,PIR_1,PIR_2,PIR_3,PIR_4,PIR_5,PIR_6,PIR_7,PIR_8,PIR_9,PIR_10,PIR_11,PIR_12,PIR_13,PIR_14,PIR_15,PIR_16,PIR_17,PIR_18,PIR_19,PIR_20,PIR_21,PIR_22,PIR_23,PIR_24,PIR_25,PIR_26,PIR_27,PIR_28,PIR_29,PIR_30,PIR_31,PIR_32,PIR_33,PIR_34,PIR_35,PIR_36,PIR_37,PIR_38,PIR_39,PIR_40,PIR_41,PIR_42,PIR_43,PIR_44,PIR_45,PIR_46,PIR_47,PIR_48,PIR_49,PIR_50,PIR_51,PIR_52,PIR_53,PIR_54,PIR_55
2024-08-08,19:38:43,3,0,15648,14445,12870,11740,11406,11530,11457,10989,10006,8864,7851,6890,6186,5798,5782,6027,6353,6772,7229,7855,8467,8887,9307,9764,10364,10986,11358,11422,11566,11660,11557,11230,11013,10927,10902,10908,10782,10501,10151,9852,9358,8801,8512,8753,9339,10138,10949,11647,12068,12271,12430,12482,12565,12628,12767
2024-08-08,19:38:48,3,0,1092995,12204,11501,10481,9464,8533,7908,7618,7542,7858,8380,8990,9607,9937,10080,10193,10251,10290,10347,10481,10651,10722,10811,10861,10734,10563,10633,10633,10939,10939,11075,11075,10997,10997,10740,10740,10338,10338,9802,9802,9365,9365,8983,8983,8641,8641,8452,8452,8490,8490,8807,8807,9369,9369,9972
2024-08-08,19:38:53,3,0,10655,11457,12071,12910,13917,14592,14368,12961,11264,10052,9253,8503,7584,6856,6458,6374,6693,7407,8526,9955,11317,12099,11949,11754,12151,12661,12898,12821,12451,11856,11113,10298,9606,9060,8757,8749,8828,9055,9331,9438,9370,9277,9214,9282,9610,10013,10354,10645,10859,10910,11017,11091,11077,11282,11401
2024-08-08,19:39:08,3,0,10255,10249,10267,10070,9710,9398,9148,9121,9339,9770,10173,10496,10738,10817,10719,10466,10167,9948,9837,9912,9965,10009,10132,10119,10070,10110,10292,10409,10516,10584,10574,10409,10361,10318,10340,10404,10324,9887,9384,9005,9022,9367,9863,10366,10877,11201,11408,11443,11371,11223,11047,10936,10795,10574,10317
2024-08-08,19:39:24,3,0,10260,10606,11001,11177,11135,10870,10578,10233,9943,9741,9601,9601,9548,9553,9777,9954,10063,10137,10234,10196,10211,10215,10251,10265,10280,10241,10324,10350,10418,10490,10503,10437,10399,10528,10588,10438,10336,10059,9519,9173,9103,9399,9835,10257,10594,10937,11198,11251,11201,11087,10981,10871,10801,10678,10597
2024-08-08,19:39:40,3,0,13688,11966,9035,6932,6759,8316,10711,12751,13780,13427,11582,8414,4937,2785,2622,3244,5353,7187,7772,7095,5238,2983,2770,5331,10154,15042,16383,16383,16383,16383,16383,16383,16383,16383,15990,14761,13752,12967,12355,11882,11500,10451,7874,4713,2674,2613,2612,2613,2613,2614,2616,3504,5789,7872,9611
2024-08-08,19:39:46,3,0,10996,11988,12668,12880,12834,12680,12431,12337,12499,12879,13128,13126,12953,12834,12581,12364,12152,11899,11788,11685,11524,11252,10933,10676,10675,10735,10793,10766,10413,9799,9177,8617,8201,8183,8424,8666,8840,8985,9142,9369,9723,10074,10359,10640,10853,11083,11268,11319,11396,11323,11203,11146,10957,10818,10737
2024-08-08,19:39:56,3,0,10384,10710,11050,11205,11083,10810,10561,10292,10049,9765,9579,9527,9613,9614,9680,9855,9887,9912,9932,10165,10484,10323,10155,10220,10347,10449,10444,10418,10422,10404,10295,10223,10197,10238,10187,10045,10029,9821,9474,9184,9166,9527,10002,10503,10734,10913,11128,11304,11208,11040,10783,10483,9783,8502,6673
2024-08-08,19:40:02,3,0,4894,4199,4882,6281,7960,9719,11253,12211,12580,12823,13076,13066,12653,12105,12213,14095,16247,16383,16383,16383,15938,14703,13707,12932,12298,11424,9936,8193,6690,5545,4809,4352,4273,4507,5102,5813,6420,6907,7416,8055,8867,9679,10402,11027,11568,11841,11887,11749,11456,10995,10600,10306,10142,10093,10081
2024-08-08,19:40:12,1,87,10582,10872,11046,11088,10870,10595,10439,10265,10071,9862,9775,9772,9809,9802,9854,9947,10030,10117,10115,10100,10248,10390,10391,10371,10440,10485,10394,10312,10270,10258,10269,10266,10205,10233,10264,10295,10258,10121,9795,9458,9404,9686,10086,10423,10623,10675,10668,10752,10803,10792,10723,10703,10692,10670,10673
2024-08-08,19:40:28,3,0,6809,7684,8915,10191,11554,12932,14148,15132,15588,15469,14680,13633,12410,11064,9634,8556,7849,7288,7020,6819,6732,6999,7622,8379,9018,9668,10282,10586,10721,10864,10980,11069,11203,11247,11192,11075,10907,10392,9840,9458,9131,9077,9214,9752,10507,11075,11472,11741,11834,11704,11531,11313,10926,10444,9847
2024-08-08,19:40:44,3,0,9857,9397,8535,7438,6307,5453,4967,4797,5133,5964,7009,7977,8902,10316,12264,14255,15740,16362,16064,14841,13220,11851,11377,11542,12395,13351,13745,13012,11530,9756,8076,7137,7085,7789,9034,10955,13904,16315,16383,16281,15198,14096,13234,12372,9490,5132,2653,2606,2605,2618,3902,5953,7745,9113,10137
2024-08-08,19:40:50,3,0,10602,10556,10496,10525,10725,10892,10907,10619,9905,8902,7990,7425,7019,6819,6859,7035,7264,7539,7952,8834,10735,13481,16100,16383,16383,16383,16383,16246,14523,12694,11671,12076,13464,14261,12997,10233,7523,5960,5772,6622,7868,9029,9666,9647,9086,8242,7396,6734,6285,5999,5818,5912,6382,7125,8096
2024-08-08,19:41:00,1,87,10657,10872,11091,11030,10725,10489,10344,10183,9956,9758,9620,9523,9577,9776,9858,9983,9997,10027,10014,10154,10339,10427,10417,10429,10472,10443,10476,10484,10486,10509,10573,10549,10451,10298,10272,10322,10261,10179,9861,9454,9386,9542,9855,10184,10443,10636,10912,10960,10917,10821,10731,10583,10441,10386,10325
2024-08-08,19:41:16,3,0,13771,12747,11491,10292,9415,8732,8155,7797,7600,7492,7530,7694,8059,8608,9141,9669,10285,10811,11316,11692,11995,12082,12088,12073,11833,11533,11149,10879,10843,10997,11085,11031,10908,10737,10447,10197,9870,9362,8726,8325,8337,8658,9018,9526,9898,10175,10443,10629,10673,10741,10699,10658,10622,10580,10583
2024-08-08,19:41:22,3,0,10435,10410,10346,10252,10224,10280,10267,10383,10497,10536,10557,10517,10369,10321,10280,10214,10287,10397,10430,10413,10393,10278,10196,10135,10079,9984,9932,9766,9718,9818,10006,10193,10268,10307,10326,10384,10506,10596,10650,10626,10476,10405,10389,10377,10373,10264,10218,10277,10178,10026,10029,10054,10060,10123,10220
2024-08-08,19:41:32,3,0,10447,10737,10955,11080,10965,10690,10439,10138,9839,9647,9545,9623,9663,9703,9726,9844,10055,10132,10180,10212,10196,10224,10287,10361,10370,10368,10408,10361,10228,10134,10207,10360,10422,10564,10636,10645,10552,10313,9916,9605,9585,9772,10075,10420,10622,10781,10833,10824,10711,10512,10424,10413,10391,10338,10336
2024-08-08,19:41:48,3,0,10253,10419,10465,10447,10159,9770,9601,9538,9617,9868,10116,10403,10712,10940,11043,11023,10835,10550,10326,10185,10104,10030,10029,10036,10168,10055,9974,10042,10148,10162,10072,10018,10060,10108,10228,10392,10372,10194,9914,9698,9693,9908,10203,10546,10817,10886,10863,10793,10828,10799,10716,10670,10567,10497,10329
2024-08-08,19:42:04,1,87,10378,10698,10995,11034,10860,10594,10320,10145,9940,9786,9806,9819,9755,9814,9797,9810,9903,10050,10231,10311,10325,10350,10278,10238,10208,10293,10386,10302,10301,10347,10384,10364,10434,10457,10408,10377,10313,10151,9781,9557,9497,9767,9968,10202,10492,10806,10913,10893,10891,10858,10707,10683,10655,10614,10476
2024-08-08,19:42:20,3,0,10467,10650,10859,11089,11055,10850,10621,10373,10130,9926,9828,9765,9683,9491,9529,9730,9933,10040,10085,10177,10304,10319,10348,10330,10377,10366,10363,10362,10397,10429,10413,10365,10436,10362,10213,10205,10352,10280,10087,9753,9505,9516,9713,10146,10605,10780,10821,10915,10999,10922,10816,10635,10501,10416,10443
2024-08-08,19:42:36,3,0,10159,10573,10882,10817,10330,9765,9393,9113,9004,9098,9496,10080,10741,11256,11460,11538,11472,11436,11594,11895,12487,13101,13429,13423,12925,12231,11290,9956,8482,7070,6121,5848,5898,6311,6936,7598,8175,8485,8622,8796,9110,9644,10326,10995,11490,11882,12144,12233,12139,11917,11671,11380,11120,10956,10853
2024-08-08,19:42:52,3,0,10068,10342,10802,11044,10853,10643,10313,9992,9720,9590,9426,9277,9107,8908,8644,8487,8514,8784,9282,10101,11115,12103,12877,13332,13477,13495,13240,12725,11984,11278,10632,10056,9619,9530,9388,9259,9271,9138,8879,8588,8251,7948,7850,8072,8697,9597,10624,11650,12556,13250,13542,13466,13172,12490,11538
2024-08-08,19:42:58,3,0,10712,10013,9754,10068,10595,11051,11193,10895,10007,8936,7877,7213,7294,8024,9039,9885,10406,10735,10958,10909,10779,10790,10920,10939,10619,10160,9785,9600,9582,9665,9801,9753,9745,9760,9757,9716,9646,9672,9671,9787,10050,10369,10580,10736,10832,10864,10856,10817,10727,10632,10597,10521,10558,10539,10481
2024-08-08,19:43:08,3,0,10312,10574,10658,10678,10643,10500,10361,10234,10008,9793,9726,9688,9804,9811,9903,9986,10126,10279,10327,10198,10173,10217,10276,10269,10196,10182,10190,10238,10247,10235,10272,10317,10369,10449,10383,10319,10387,10475,10333,10091,9960,10092,10426,10813,11088,11160,11076,10858,10651,10431,10129,9844,9525,9319,9341
2024-08-08,19:43:14,3,0,9390,9611,9942,10156,10375,10511,10717,10986,11022,10884,10622,10322,9961,9766,9624,9536,9515,9447,9503,9576,9735,9927,10109,10582,11139,11574,11877,11850,11476,10898,10579,10698,10854,10793,10483,9988,9615,9452,9390,9462,9567,9777,9904,10177,10395,10150,9898,9828,9907,10039,10228,10367,10550,10730,10904
2024-08-08,19:43:19,3,0,9994068,11186,11054,10884,10734,10476,10184,9965,9692,9478,9489,9705,9949,10097,10334,10474,10499,10440,10298,10335,10340,10376,10355,10356,10296,10257,10113,10077,10070,10127,10018,9966,10036,10196,10295,10363,10452,10452,10640,10640,10814,10814,10983,10983,11004,11004,10778,10778,10549,10549,10311,10311,10142,10142,9896
2024-08-08,19:43:25,3,0,9764,9790,9857,9990,10553,11483,12191,12346,12071,11269,10384,9510,8282,7146,6657,6704,7187,7998,8926,9804,10616,11289,11687,11761,11597,11320,11101,10982,10701,10315,10075,10111,10251,10387,10625,10772,10939,10979,10833,10744,10690,10716,10701,10671,10696,10611,10490,10371,10217,9989,9833,9798,9853,9941,10116
2024-08-08,19:43:40,3,0,10202,10434,10558,10523,10458,10223,10017,9935,9925,9926,9832,9722,9690,9737,9811,9942,10033,10157,10342,10279,10167,10255,10329,10455,10477,10466,10305,10280,10352,10260,10220,10185,10061,10001,10100,10245,10237,10164,9996,9698,9622,9718,9972,10278,10456,10549,10508,10489,10769,11152,11308,11255,11039,10884,10787
2024-08-08,19:43:56,3,0,6760,7173,8072,9012,9730,10245,10577,10780,10895,10926,10921,10761,10453,10183,9778,9320,9034,8968,9012,9053,9178,9289,9373,9362,9314,9334,9577,9820,10254,10812,11126,11114,11105,11203,11617,11753,11518,11294,11156,11035,11236,11947,12669,13016,12720,11953,11053,10257,9754,9567,9447,9293,9157,9122,9163
2024-08-08,19:44:12,3,0,10590,10856,11121,11265,11241,11018,10732,10389,10085,10005,9978,10018,9887,9656,9530,9520,9502,9550,9692,9868,9958,10133,10341,10395,10397,10461,10452,10444,10494,10543,10522,10485,10664,10912,11054,11242,11198,10837,10100,9313,8919,8874,9034,9417,9862,10190,10386,10410,10450,10490,10658,10786,10824,10834,10765
2024-08-08,19:44:18,3,0,10653,10528,10555,10491,10415,10439,10389,10310,10288,10258,10219,10308,10387,10333,10171,10062,9958,9893,9812,9853,9974,10106,10170,10317,10391,10435,10570,10584,10570,10452,10379,10299,10322,10301,10250,10227,10138,10053,10145,10239,10285,10380,10414,10368,10372,10317,10269,10254,10238,10172,10113,10042,9961,9915,10056
2024-08-08,19:44:28,3,0,11553,11495,10897,9917,8979,8365,7853,7601,7749,8054,8576,9565,10755,12408,15037,16383,16383,16383,14623,7599,2731,2617,2614,2894,7174,12122,15729,16383,16383,15621,12426,8343,4084,2614,2616,2784,6837,13597,16383,16383,16383,16383,16383,15329,10737,6613,4305,4045,5086,6975,9409,11784,13261,13686,13103
2024-08-08,19:44:44,3,0,10957,11437,11742,11677,11384,10952,10442,9949,9544,9287,9071,8919,8905,8998,9251,9528,9803,10025,10234,10280,10355,10494,10590,10586,10597,10542,10397,10302,10283,10322,10297,10315,10329,10394,10396,10298,10131,9707,9248,8976,9073,9430,9901,10407,10875,11230,11547,11778,11774,11446,11219,11334,11651,11842,11740
2024-08-08,19:45:00,3,0,12466,12365,12134,12082,11977,11590,10947,10252,9677,9289,8944,8613,8466,8507,8642,8960,9204,9369,9588,9689,9848,10013,10141,10140,10150,10252,10365,10433,10384,10380,10328,10229,10164,10220,10377,10710,11552,13196,14984,16328,16383,16280,15197,14099,13243,12569,11379,8519,5737,3765,2704,2617,2617,2617,2617
2024-08-08,19:45:16,0,87,10604,11289,11607,11462,11105,10637,10184,9788,9493,9314,9252,9328,9413,9464,9550,9625,9644,9749,9958,10135,10344,10411,10379,10397,10384,10380,10333,10342,10364,10332,10416,10449,10476,10438,10441,10376,10082,9409,8829,8783,9201,9787,10444,10956,11334,11515,11577,11531,11393,11209,11089,10874,10688,10522,10380
2024-08-08,19:45:32,0,87,10475,11101,11621,11712,11387,10850,10296,9828,9496,9290,9208,9173,9257,9523,9647,9660,9835,9984,10073,10150,10168,10219,10308,10353,10391,10350,10420,10509,10497,10491,10476,10413,10480,10507,10462,10412,10243,9620,8902,8641,8897,9487,10189,10820,11331,11568,11648,11623,11451,11309,11181,11109,10894,10610,10422
2024-08-08,19:45:48,3,0,9924,9994,10296,10364,10305,10206,10040,9841,9633,9334,9062,9048,9192,9503,9871,10064,9991,9787,9330,8665,8192,8321,9082,10412,12018,13538,14827,15517,15328,14530,13876,13524,13470,13361,12966,12217,11113,9675,8201,7212,6871,7041,7560,8068,8300,8423,8624,8926,9354,9786,10276,10584,10612,10527,10415
2024-08-08,19:46:04,3,0,10849,11009,11077,10585,9519,8012,6379,4871,3941,3807,4498,5966,8088,10473,12903,14945,16096,16331,15728,14603,13170,11523,9978,8556,7327,6477,6334,7148,8728,10689,12784,14469,15669,15962,15125,13407,11339,9144,6934,5494,5252,6167,7755,9364,10758,11721,12290,12563,12408,12182,11959,11735,11304,10658,9855
2024-08-08,19:46:10,3,0,9068,8320,7843,7391,6907,6411,6026,5958,6638,8128,10180,12100,13828,15140,15631,15356,14538,13335,11997,10692,9479,8382,7518,6972,6865,7194,7960,9057,10188,11213,12077,12732,13122,13321,13189,12633,11880,10908,9781,8767,8046,7543,7275,7230,7414,7721,8122,8595,9237,9777,10130,10301,10442,10657,10948
2024-08-08,19:46:15,3,0,15766628,11560,11869,12166,12323,12312,12105,11691,11102,10379,9874,9672,9680,9743,9883,10024,10028,10061,10117,10240,10176,9960,9837,9740,9576,9535,9515,9692,9925,10234,10539,10650,10673,10595,10510,10532,10504,10504,10838,10838,11351,11351,11609,11609,11511,11511,11248,11248,10882,10882,10445,10445,9997,9997,9652
2024-08-08,19:46:21,0,87,9455,9478,9527,9655,9824,9904,10040,10137,10174,10224,10267,10181,10183,10274,10344,10319,10359,10382,10382,10343,10333,10362,10316,10305,10343,10235,10090,9799,9194,8812,8973,9458,10113,10657,11099,11408,11540,11539,11387,11190,11057,10965,10777,10579,10497,10322,10180,10082,10125,9982,9941,9947,10014,10047,10075
2024-08-08,19:46:36,3,0,12017,11051,10155,9227,8687,8769,9309,10036,10632,10783,10522,9951,9303,8836,8437,7837,7137,6874,7130,7746,8584,9620,10699,11678,12326,12545,12868,13167,12222,9860,7241,5361,4824,5106,5719,6844,7963,8577,8802,9123,9618,10407,11412,12398,13222,13824,14069,13843,13559,13449,13363,13080,12764,12423,12461
2024-08-08,19:46:42,3,0,12578,12679,12679,12415,12110,11789,11176,10278,9153,8001,6939,6170,5973,6223,6666,7256,8169,9243,10094,10948,11577,11947,12000,11525,10529,9352,8314,7847,7854,8400,9164,9772,10236,10455,10167,9384,8248,7105,6318,5964,6595,8369,11131,13702,15467,16321,16337,15727,14434,12705,10914,9864,9925,10453,11270
2024-08-08,19:46:52,1,87,11673,12329,12494,12196,11720,11161,10610,10209,9889,9615,9373,9410,9512,9554,9685,9772,9807,9915,10055,10186,10242,10289,10270,10383,10548,10658,10686,10558,10417,10445,10489,10490,10434,10448,10362,10344,9996,9108,8522,8417,8945,9804,10575,11178,11559,11759,11770,11790,11678,11388,11101,10889,10714,10505,10334
2024-08-08,19:47:08,0,87,10436,11180,11808,11813,11447,10851,10231,9759,9465,9367,9217,9081,9139,9366,9635,9801,9956,10054,10003,10022,10160,10265,10352,10376,10359,10433,10518,10586,10563,10490,10465,10490,10476,10424,10355,10346,10197,9611,8864,8527,8805,9468,10229,10891,11317,11519,11592,11517,11493,11378,11119,10851,10792,10694,10402
2024-08-08,19:47:24,0,87,10836,11520,11706,11421,10925,10376,9945,9556,9395,9295,9183,9175,9310,9459,9568,9705,9792,9922,10085,10199,10228,10279,10254,10367,10466,10504,10546,10609,10569,10554,10512,10491,10529,10568,10546,10338,9930,9200,8638,8656,9100,9756,10480,11121,11526,11676,11680,11492,11353,11216,11040,10910,10765,10613,10440
2024-08-08,19:47:40,0,87,10818,12621,13908,14327,14186,13816,13246,12738,12231,11800,11521,11323,11213,11176,11226,11269,11158,11089,11074,11068,11127,11121,11003,10895,10881,10857,10962,10917,10799,10746,10612,10391,10322,10341,10403,10480,10241,9549,8861,8632,8985,9563,10267,10880,11327,11599,11642,11679,11617,11431,11301,11089,10852,10796,10811
2024-08-08,19:47:56,0,87,10254,10744,11414,11770,11719,11209,10513,9929,9605,9390,9249,9176,9197,9300,9444,9565,9772,9926,10016,10081,10080,10128,10209,10274,10380,10404,10448,10618,10676,10599,10583,10584,10471,10452,10465,10473,10378,9873,8985,8514,8563,9158,9878,10488,11065,11440,11673,11742,11616,11485,11411,11136,10888,10679,10418
2024-08-08,19:48:12,0,87,10596,11323,11877,11902,11488,10983,10497,10031,9559,9168,8982,8962,9016,9210,9391,9612,9741,9949,10124,10181,10219,10210,10272,10370,10491,10492,10517,10506,10481,10456,10394,10371,10478,10505,10464,10373,10182,9534,8873,8634,8941,9593,10349,10987,11383,11636,11738,11670,11519,11318,11055,10802,10678,10515,10410
2024-08-08,19:48:28,0,87,10298,10889,11612,11852,11594,11020,10410,9910,9603,9379,9213,9180,9146,9217,9410,9526,9672,9771,9899,10051,10184,10323,10387,10480,10558,10590,10644,10668,10576,10487,10439,10446,10514,10527,10428,10307,10290,9807,8976,8514,8645,9117,9800,10531,11167,11534,11688,11660,11685,11569,11293,11029,10906,10739,10531
2024-08-08,19:48:44,0,86,10474,11271,11764,11719,11270,10688,10132,9796,9534,9355,9186,9123,9196,9245,9451,9630,9797,9862,10033,10204,10346,10412,10443,10467,10406,10389,10440,10498,10441,10393,10428,10475,10407,10398,10439,10464,10246,9447,8678,8480,8905,9522,10214,10923,11439,11575,11576,11560,11527,11426,11357,11135,10840,10737,10551
2024-08-08,19:49:00,0,87,10389,11039,11712,11763,11405,10852,10384,9997,9606,9412,9229,9170,9228,9406,9546,9776,9899,9988,10165,10280,10291,10302,10336,10354,10362,10391,10429,10441,10424,10365,10294,10266,10259,10338,10444,10495,10464,10008,9129,8558,8646,9183,9826,10578,11288,11590,11680,11659,11548,11387,11241,11147,10987,10800,10611
2024-08-08,19:49:16,0,86,10638,11360,11768,11692,11294,10719,10220,9868,9561,9256,9099,9064,9205,9393,9601,9662,9636,9709,9890,10036,10167,10269,10335,10475,10628,10710,10634,10484,10427,10436,10444,10390,10372,10426,10506,10527,10263,9367,8598,8477,8849,9512,10322,11027,11442,11704,11767,11679,11510,11317,11246,11073,10840,10639,10483
2024-08-08,19:49:32,0,86,10334,10952,11776,11943,11546,10962,10396,9967,9627,9392,9217,9169,9194,9242,9387,9607,9757,9795,9866,9967,10110,10262,10355,10474,10457,10462,10574,10686,10643,10482,10425,10341,10280,10332,10371,10389,10327,9820,8989,8612,8737,9254,9985,10679,11140,11434,11610,11750,11788,11626,11446,11157,10868,10739,10603
2024-08-08,19:49:48,0,86,10532,11295,11856,11822,11419,10810,10259,9765,9453,9263,9186,9199,9224,9367,9506,9648,9799,9962,9958,9992,10222,10350,10435,10511,10521,10533,10589,10597,10568,10518,10439,10371,10306,10277,10383,10425,10253,9468,8692,8528,8904,9537,10210,10901,11442,11748,11883,11789,11546,11377,11129,10923,10613,10361,10392
2024-08-08,19:50:04,0,86,10266,10877,11670,11893,11635,11063,10389,9902,9602,9339,9181,9237,9244,9346,9465,9539,9723,9978,10020,10018,10088,10227,10381,10436,10417,10398,10391,10484,10600,10597,10547,10520,10412,10483,10497,10525,10399,9848,9058,8538,8538,9190,10047,10733,11162,11411,11543,11601,11573,11476,11326,11120,10922,10697,10521
2024-08-08,19:50:20,0,86,10692,11467,11845,11717,11273,10656,10163,9661,9296,9177,9117,9160,9249,9409,9507,9628,9859,9951,10046,10142,10271,10360,10446,10420,10415,10399,10348,10338,10458,10610,10665,10525,10425,10355,10322,10354,10210,9434,8771,8682,9058,9653,10351,10975,11362,11529,11551,11596,11523,11378,11192,11015,10841,10647,10582
2024-08-08,19:50:36,0,86,10395,11060,11747,11933,11542,11049,10530,10060,9679,9357,9066,9063,9167,9218,9316,9420,9668,9826,9919,9987,10071,10227,10361,10407,10409,10454,10557,10550,10531,10504,10511,10531,10537,10546,10551,10464,10416,9864,8920,8402,8482,9022,9823,10560,11159,11557,11764,11850,11799,11639,11422,11172,10915,10724,10627
2024-08-08,19:50:52,0,86,10730,11477,11923,11813,11306,10724,10205,9793,9518,9221,9089,9019,9118,9324,9453,9491,9606,9790,10022,10249,10377,10408,10449,10350,10369,10388,10535,10605,10507,10346,10344,10439,10512,10507,10452,10439,10215,9459,8691,8492,8889,9584,10314,10902,11397,11676,11861,11767,11646,11451,11280,11097,10831,10622,10424
